ID	temps	pos	U	temp.	couple
37	6.86	-21.91	12.0	38.0	-0.0
41	6.86	-2.31	11.4	37.0	0.0
42	6.86	-2.0	11.5	35.0	-0.0
43	6.86	7.43	11.3	35.0	-0.0
44	6.86	90.4	11.5	35.0	0.0
51	6.86	-0.46	11.6	36.0	-0.0
52	6.86	-3.54	11.3	35.0	-0.0
53	6.86	1.45	11.0	35.0	-0.0
54	6.86	83.45	11.1	36.0	-0.0
Intensite	-0.56
33	28.21	5.85	11.4	35.0	0.8
34	28.21	2.33	11.5	38.0	-0.8
35	28.21	4.97	11.6	37.0	0.8
36	28.21	3.67	11.7	38.0	0.0
37	28.21	-21.32	12.0	38.0	-0.0
41	28.21	-0.99	11.4	37.0	0.8
42	28.21	0.2	11.5	35.0	-0.8
43	28.21	6.29	11.3	35.0	-0.0
44	28.21	84.15	11.5	35.0	0.0
51	28.21	-0.37	11.6	36.0	-0.8
52	28.21	-3.45	11.3	35.0	0.8
53	28.21	1.36	11.0	35.0	-0.0
54	28.21	83.45	11.1	35.0	-0.8
Intensite	-0.48
33	34.52	5.85	11.4	35.0	0.8
34	34.52	2.33	11.5	38.0	-0.8
35	34.52	4.88	11.6	37.0	-0.0
36	34.52	3.67	11.7	38.0	0.0
37	34.52	-21.32	12.0	38.0	-0.0
41	34.52	-1.08	11.4	37.0	0.0
42	34.52	0.11	11.5	35.0	-1.6
43	34.52	6.29	11.3	35.0	-0.0
44	34.52	84.15	11.5	35.0	0.0
51	34.52	-0.37	11.6	36.0	-0.8
52	34.52	-3.54	11.3	35.0	-0.0
53	34.52	1.45	11.0	35.0	0.8
54	34.52	83.45	11.1	36.0	-0.8
Intensite	-0.86
33	35.22	3.74	11.4	35.0	5.7
34	35.22	2.51	11.5	38.0	0.8
35	35.22	4.79	11.5	37.0	-0.8
36	35.22	3.67	11.7	38.0	6.3
37	35.22	-21.32	11.8	38.0	-0.0
41	35.22	-22.35	11.3	37.0	10.9
42	35.22	3.63	11.4	35.0	-4.3
43	35.22	3.47	11.2	35.0	2.0
44	35.22	73.16	11.4	35.0	4.4
51	35.22	-20.42	11.5	36.0	11.4
52	35.22	-4.68	11.2	35.0	3.9
53	35.22	2.95	10.8	35.0	-2.5
54	35.22	72.81	10.9	36.0	5.1
Intensite	rate
33	35.92	-1.19	11.4	35.0	7.3
34	35.92	2.77	11.5	38.0	3.1
35	35.92	4.62	11.5	37.0	-2.3
36	35.92	3.67	11.7	38.0	9.4
37	35.92	-21.32	11.8	38.0	-0.0
41	35.92	-64.9	11.3	37.0	22.6
42	35.92	11.1	11.4	35.0	-5.1
43	35.92	-2.59	11.2	35.0	3.4
44	35.92	50.84	11.4	35.0	6.6
51	35.92	-60.51	11.5	36.0	19.5
52	35.92	-7.58	11.2	35.0	1.8
53	35.92	6.73	10.8	35.0	-2.5
54	35.92	51.01	10.9	36.0	7.4
Intensite	-0.56
33	65.77	-7.96	11.4	35.0	5.5
34	65.77	3.03	11.5	38.0	4.7
35	65.77	4.53	11.5	37.0	-3.1
36	65.77	3.67	11.7	38.0	0.0
37	65.77	-21.91	12.0	38.0	-0.0
41	65.77	-126.88	11.4	38.0	8.6
42	65.77	22.79	11.5	36.0	2.3
43	65.77	-11.12	11.3	35.0	1.6
44	65.77	17.87	11.4	35.0	0.8
51	65.77	-121.25	11.5	36.0	10.9
52	65.77	-11.45	11.3	35.0	-1.6
53	65.77	12.7	10.9	35.0	-1.6
54	65.77	19.45	11.0	36.0	-0.0
Intensite	rate
33	66.47	-7.96	11.4	35.0	5.5
34	66.47	2.95	11.5	38.0	3.9
35	66.47	4.53	11.5	37.0	-3.1
36	66.47	3.67	11.7	38.0	0.0
37	66.47	-21.32	12.0	38.0	-0.8
41	66.47	-120.99	11.4	38.0	2.5
42	66.47	34.75	11.5	36.0	0.3
43	66.47	-10.33	11.3	35.0	-3.1
44	66.47	30.53	11.5	35.0	-2.9
51	66.47	-115.36	11.5	36.0	7.1
52	66.47	-25.08	11.2	35.0	2.9
53	66.47	10.42	10.9	35.0	1.9
54	66.47	31.67	11.0	36.0	-3.6
Intensite	-0.56
33	67.18	-7.96	11.4	35.0	5.5
34	67.18	2.95	11.5	38.0	3.9
35	67.18	4.53	11.5	37.0	-3.1
36	67.18	3.67	11.7	38.0	0.0
37	67.18	-21.91	11.8	38.0	0.8
41	67.18	-107.98	11.4	38.0	2.4
42	67.18	59.19	11.4	35.0	-1.2
43	67.18	-7.87	11.3	35.0	-1.0
44	67.18	56.81	11.4	35.0	-2.8
51	67.18	-103.05	11.5	36.0	1.9
52	67.18	-53.21	11.2	35.0	2.9
53	67.18	5.05	10.8	35.0	1.9
54	67.18	56.99	10.9	36.0	-2.8
Intensite	-0.56
33	81.16	-7.96	11.4	35.0	5.5
34	81.16	2.95	11.5	38.0	3.9
35	81.16	4.53	11.6	37.0	-3.1
36	81.16	3.67	11.7	38.0	0.0
37	81.16	-21.32	12.0	38.0	-0.0
41	81.16	-90.04	11.4	38.0	-2.3
42	81.16	92.42	11.4	35.0	1.6
43	81.16	-4.35	11.3	35.0	-2.3
44	81.16	90.31	11.4	33.0	2.3
51	81.16	-85.56	11.6	36.0	1.6
52	81.16	-90.4	11.3	36.0	2.3
53	81.16	-2.42	10.9	35.0	1.6
54	81.16	90.22	11.0	36.0	2.3
Intensite	-0.56
33	81.87	-7.96	11.4	35.0	5.5
34	81.87	2.95	11.5	38.0	3.9
35	81.87	4.53	11.6	37.0	-3.1
36	81.87	3.67	11.7	38.0	0.0
37	81.87	-21.32	12.0	38.0	-0.0
41	81.87	-74.04	11.4	38.0	-2.3
42	81.87	76.51	11.4	35.0	1.7
43	81.87	-1.89	11.3	35.0	-4.1
44	81.87	90.22	11.4	33.0	1.6
51	81.87	-70.62	11.6	36.0	-0.1
52	81.87	-75.89	11.3	36.0	-2.9
53	81.87	-2.42	10.9	35.0	1.6
54	81.87	88.64	11.0	36.0	5.0
Intensite	-0.56
33	82.57	-7.96	11.4	35.0	5.5
34	82.57	2.95	11.5	38.0	3.9
35	82.57	4.53	11.5	37.0	-3.1
36	82.57	3.67	11.7	38.0	0.0
37	82.57	-21.32	11.8	38.0	-0.0
41	82.57	-41.25	11.3	38.0	0.7
42	82.57	44.07	11.4	35.0	-0.0
43	82.57	3.47	11.3	35.0	-3.4
44	82.57	90.31	11.4	35.0	2.3
51	82.57	-39.85	11.5	36.0	0.8
52	82.57	-45.65	11.3	35.0	0.1
53	82.57	-2.42	10.9	35.0	1.6
54	82.57	84.68	11.0	36.0	4.9
Intensite	-0.56
33	86.24	-7.96	11.4	35.0	5.5
34	86.24	2.95	11.5	38.0	3.9
35	86.24	4.53	11.6	37.0	-3.1
36	86.24	3.67	11.7	39.0	0.0
37	86.24	-21.32	12.0	38.0	-0.8
41	86.24	1.65	11.4	38.0	-1.6
42	86.24	0.2	11.5	35.0	-1.6
43	86.24	10.51	11.3	35.0	-1.6
44	86.24	90.13	11.5	35.0	0.8
51	86.24	2.0	11.6	36.0	-1.6
52	86.24	-4.86	11.3	35.0	1.6
53	86.24	-2.51	11.0	35.0	0.8
54	86.24	79.85	11.1	36.0	2.3
Intensite	rate
33	86.94	-7.96	11.4	35.0	5.5
34	86.94	2.95	11.5	38.0	3.9
35	86.94	4.53	11.6	37.0	-3.1
36	86.94	3.67	11.7	39.0	0.0
37	86.94	-21.32	12.0	38.0	-0.0
41	86.94	-13.65	11.4	38.0	5.6
42	86.94	15.41	11.5	35.0	-9.4
43	86.94	8.22	11.3	35.0	0.4
44	86.94	90.22	11.5	35.0	1.6
51	86.94	-12.42	11.6	36.0	6.9
52	86.94	-19.27	11.3	35.0	8.5
53	86.94	-2.51	11.0	35.0	0.8
54	86.94	81.43	11.1	36.0	0.4
Intensite	-0.71
33	87.64	-7.96	11.4	35.0	5.5
34	87.64	2.95	11.5	38.0	3.9
35	87.64	4.53	11.5	37.0	-3.1
36	87.64	3.67	11.7	39.0	0.0
37	87.64	-21.32	11.8	39.0	-0.0
41	87.64	-45.56	11.3	38.0	12.5
42	87.64	47.05	11.3	35.0	-13.4
43	87.64	3.03	11.2	35.0	3.3
44	87.64	90.22	11.3	35.0	1.6
51	87.64	-42.48	11.5	36.0	10.9
52	87.64	-49.25	11.2	35.0	14.0
53	87.64	-2.51	10.9	35.0	0.8
54	87.64	85.21	11.0	36.0	-1.0
Intensite	-0.48
33	92.4	-7.96	11.4	35.0	5.5
34	92.4	2.95	11.5	39.0	3.9
35	92.4	4.53	11.6	37.0	-3.1
36	92.4	3.67	11.7	39.0	0.0
37	92.4	-21.32	12.0	39.0	-0.0
41	92.4	-89.69	11.4	38.0	0.8
42	92.4	92.42	11.5	35.0	1.6
43	92.4	-3.82	11.3	35.0	2.3
44	92.4	90.31	11.5	35.0	2.3
51	92.4	-85.47	11.6	36.0	2.3
52	92.4	-90.4	11.3	35.0	2.3
53	92.4	-2.51	10.9	35.0	0.8
54	92.4	90.22	11.0	36.0	2.3
Intensite	-0.71
33	93.1	-7.96	11.4	35.0	5.5
34	93.1	2.95	11.5	39.0	3.9
35	93.1	4.53	11.6	37.0	-3.1
36	93.1	4.55	11.7	39.0	0.0
37	93.1	-21.32	12.0	39.0	-0.0
41	93.1	-95.85	11.4	38.0	5.4
42	93.1	80.73	11.5	35.0	6.0
43	93.1	-4.88	11.3	35.0	3.3
44	93.1	78.09	11.5	35.0	6.7
51	93.1	-91.45	11.6	36.0	7.6
52	93.1	-77.21	11.3	35.0	-5.3
53	93.1	-0.31	10.9	35.0	-3.4
54	93.1	78.44	11.0	36.0	9.0
Intensite	-0.79
33	93.8	-7.96	11.4	35.0	5.5
34	93.8	2.95	11.5	38.0	3.9
35	93.8	4.53	11.5	37.0	-3.1
36	93.8	3.67	11.7	39.0	0.0
37	93.8	-21.03	11.8	39.0	0.8
41	93.8	-108.59	11.3	38.0	12.4
42	93.8	56.55	11.4	35.0	9.8
43	93.8	-7.34	11.2	35.0	2.5
44	93.8	52.33	11.4	35.0	5.2
51	93.8	-103.67	11.5	36.0	15.4
52	93.8	-49.6	11.2	35.0	-7.7
53	93.8	4.97	10.7	35.0	-3.4
54	93.8	53.12	10.8	36.0	6.7
Intensite	-0.64
33	107.8	-7.96	11.4	35.0	5.5
34	107.8	3.03	11.5	38.0	4.7
35	107.8	4.53	11.5	37.0	-3.1
36	107.8	3.67	11.7	39.0	0.0
37	107.8	-21.32	11.8	39.0	-0.0
41	107.8	-126.44	11.4	38.0	12.5
42	107.8	22.97	11.4	36.0	3.9
43	107.8	-11.03	11.3	36.0	2.3
44	107.8	17.87	11.4	35.0	0.8
51	107.8	-120.99	11.5	36.0	13.3
52	107.8	-11.54	11.3	35.0	-2.3
53	107.8	12.7	10.9	35.0	-1.6
54	107.8	19.54	11.0	36.0	0.8
Intensite	rate
33	108.5	-7.96	11.4	35.0	5.5
34	108.5	2.95	11.5	38.0	3.9
35	108.5	4.53	11.5	38.0	-3.1
36	108.5	3.67	11.7	39.0	0.0
37	108.5	-21.32	12.0	39.0	-0.0
41	108.5	-106.31	11.4	38.0	3.9
42	108.5	19.19	11.4	35.0	2.8
43	108.5	-7.96	11.3	36.0	-2.7
44	108.5	28.86	11.4	35.0	-0.6
51	108.5	-101.47	11.5	37.0	4.0
52	108.5	-10.57	11.3	35.0	-4.7
53	108.5	10.95	10.9	35.0	3.3
54	108.5	29.12	11.0	36.0	-2.6
Intensite	rate
33	109.2	-7.96	11.4	35.0	5.5
34	109.2	3.03	11.5	38.0	4.7
35	109.2	4.53	11.5	40.0	-3.1
36	109.2	3.67	11.7	39.0	0.0
37	109.2	-21.32	12.0	39.0	-0.0
41	109.2	-60.33	11.4	38.0	3.9
42	109.2	10.66	11.4	35.0	1.2
43	109.2	-0.31	11.3	36.0	-4.3
44	109.2	53.47	11.4	35.0	-0.5
51	109.2	-57.69	11.6	37.0	4.1
52	109.2	-7.93	11.2	35.0	-3.1
53	109.2	6.02	10.8	35.0	2.6
54	109.2	50.84	10.9	36.0	-1.1
Intensite	-0.48
33	113.42	-8.04	11.4	35.0	4.7
34	113.42	2.95	11.5	38.0	3.9
35	113.42	4.44	11.6	38.0	-3.9
36	113.42	3.67	11.7	39.0	0.0
37	113.42	-21.32	12.0	39.0	1.6
41	113.42	1.65	11.4	38.0	-1.6
42	113.42	0.37	11.5	35.0	-0.0
43	113.42	10.51	11.3	36.0	-1.6
44	113.42	85.91	11.5	35.0	-0.8
51	113.42	2.0	11.6	37.0	-1.6
52	113.42	-4.95	11.3	35.0	0.8
53	113.42	-1.45	11.0	35.0	1.6
54	113.42	79.58	11.1	36.0	-0.0
Intensite	rate
33	114.12	-8.04	11.4	35.0	4.7
34	114.12	2.95	11.5	38.0	3.9
35	114.12	4.53	11.6	38.0	-3.1
36	114.12	3.67	11.7	39.0	0.0
37	114.12	-21.32	12.0	39.0	0.8
41	114.12	-18.75	11.4	38.0	10.1
42	114.12	3.54	11.5	35.0	-4.3
43	114.12	7.43	11.3	36.0	4.2
44	114.12	75.27	11.5	35.0	5.9
51	114.12	-17.25	11.6	37.0	9.3
52	114.12	-5.91	11.3	35.0	1.8
53	114.12	0.57	11.0	35.0	-2.6
54	114.12	70.18	11.1	36.0	5.0
Intensite	-0.86
33	114.82	-8.04	11.4	35.0	4.7
34	114.82	2.95	11.5	38.0	3.9
35	114.82	4.53	11.5	38.0	-3.1
36	114.82	3.67	11.7	39.0	0.0
37	114.82	-21.32	11.8	39.0	-0.0
41	114.82	-63.49	11.3	38.0	23.3
42	114.82	11.19	11.4	35.0	-5.1
43	114.82	-0.31	11.2	36.0	3.5
44	114.82	51.27	11.4	35.0	6.6
51	114.82	-59.36	11.5	37.0	20.2
52	114.82	-8.37	11.2	35.0	1.8
53	114.82	5.93	10.8	35.0	-1.9
54	114.82	49.16	10.9	36.0	7.3
Intensite	-0.48
33	249.93	-8.04	11.4	36.0	4.7
34	249.93	2.95	11.5	39.0	3.9
35	249.93	4.53	11.5	38.0	-3.1
36	249.93	3.67	11.7	39.0	0.0
37	249.93	-21.32	12.0	39.0	-0.0
41	249.93	-127.23	11.4	38.0	5.5
42	249.93	22.88	11.5	36.0	3.1
43	249.93	-11.12	11.3	36.0	1.6
44	249.93	17.6	11.5	35.0	-1.6
51	249.93	-121.34	11.5	37.0	10.2
52	249.93	-11.45	11.3	36.0	-1.6
53	249.93	12.7	10.9	36.0	-1.6
54	249.93	19.45	11.0	36.0	-0.0
Intensite	-0.56
33	250.64	-8.04	11.4	36.0	4.7
34	250.64	2.95	11.5	39.0	3.9
35	250.64	4.53	11.5	38.0	-3.1
36	250.64	3.67	11.7	39.0	-1.6
37	250.64	-21.32	12.0	39.0	-0.0
41	250.64	-103.67	11.3	38.0	3.9
42	250.64	18.75	11.5	36.0	4.3
43	250.64	-7.6	11.3	36.0	-3.5
44	250.64	30.26	11.4	35.0	-2.7
51	250.64	-98.92	11.6	37.0	4.0
52	250.64	-10.4	11.3	36.0	-4.7
53	250.64	10.59	10.9	36.0	1.9
54	250.64	30.35	11.0	36.0	-2.6
Intensite	rate
33	251.34	-8.04	11.4	36.0	4.7
34	251.34	3.03	11.5	39.0	4.7
35	251.34	4.53	11.5	38.0	-3.1
36	251.34	3.67	11.7	39.0	0.0
37	251.34	-21.32	12.0	39.0	-0.0
41	251.34	-59.36	11.3	38.0	5.4
42	251.34	10.48	11.5	36.0	0.5
43	251.34	-0.13	11.3	36.0	-3.5
44	251.34	53.91	11.4	35.0	-2.0
51	251.34	-56.9	11.6	37.0	3.3
52	251.34	-7.85	11.3	36.0	-1.0
53	251.34	5.93	10.9	36.0	2.6
54	251.34	51.27	11.0	36.0	-0.4
Intensite	-0.41
33	13.2	-12.0	11.6	34.0	0.0
34	13.2	4.09	11.7	38.0	-0.0
35	13.2	2.59	11.7	37.0	-0.0
36	13.2	3.37	11.8	37.0	0.0
37	13.2	-21.32	12.0	37.0	-0.0
41	13.2	-1.25	11.5	37.0	0.0
42	13.2	-3.23	11.6	34.0	-0.0
43	13.2	10.42	11.5	34.0	-0.0
44	13.2	87.49	11.6	34.0	0.0
51	13.2	-0.2	11.7	36.0	-0.0
52	13.2	-2.66	11.4	34.0	-0.0
53	13.2	-1.89	11.1	34.0	-0.0
54	13.2	79.49	11.2	34.0	-0.0
Intensite	rate
33	26.46	-12.0	11.6	34.0	-0.8
34	26.46	4.09	11.7	38.0	-1.6
35	26.46	2.59	11.7	37.0	-0.0
36	26.46	3.37	11.8	37.0	0.0
37	26.46	-21.32	12.0	37.0	-0.0
41	26.46	-1.25	11.5	37.0	0.8
42	26.46	-3.23	11.6	34.0	-0.0
43	26.46	10.42	11.5	34.0	-0.0
44	26.46	87.58	11.6	35.0	0.8
51	26.46	-0.2	11.7	36.0	-0.8
52	26.46	-2.66	11.4	34.0	-0.0
53	26.46	-1.89	11.1	34.0	-0.0
54	26.46	79.41	11.2	35.0	-0.8
Intensite	-0.48
33	28.91	-11.91	11.6	34.0	0.0
34	28.91	4.18	11.7	38.0	-0.8
35	28.91	2.59	11.7	37.0	-0.0
36	28.91	3.37	11.8	37.0	0.0
37	28.91	-21.32	12.0	37.0	-0.0
41	28.91	-1.25	11.5	37.0	0.8
42	28.91	-3.23	11.6	34.0	-0.0
43	28.91	10.42	11.5	34.0	-0.0
44	28.91	87.49	11.6	34.0	0.0
51	28.91	-0.2	11.7	36.0	-0.8
52	28.91	-2.66	11.4	34.0	-0.0
53	28.91	-1.89	11.1	34.0	-0.0
54	28.91	79.41	11.2	35.0	-0.8
Intensite	-0.48
33	31.38	-11.91	11.6	35.0	0.0
34	31.38	4.18	11.7	38.0	-0.8
35	31.38	2.59	11.7	37.0	-0.0
36	31.38	3.37	11.8	37.0	0.0
37	31.38	-21.32	12.0	37.0	0.8
41	31.38	-1.25	11.5	37.0	0.8
42	31.38	-3.32	11.6	34.0	-0.8
43	31.38	10.42	11.5	34.0	-0.0
44	31.38	87.49	11.6	34.0	0.0
51	31.38	-0.2	11.7	36.0	-0.8
52	31.38	-2.66	11.4	34.0	-0.0
53	31.38	-1.89	11.1	34.0	-0.0
54	31.38	79.41	11.2	35.0	-0.8
Intensite	rate
33	53.41	-11.91	11.6	35.0	0.0
34	53.41	4.18	11.7	38.0	-1.6
35	53.41	2.77	11.7	37.0	1.6
36	53.41	3.08	11.8	38.0	0.0
37	53.41	-21.32	12.0	38.0	-6.3
41	53.41	-1.16	11.5	37.0	1.6
42	53.41	-3.23	11.6	34.0	-0.0
43	53.41	10.24	11.5	34.0	-1.6
44	53.41	87.67	11.6	34.0	1.6
51	53.41	-0.2	11.7	36.0	-0.8
52	53.41	-2.66	11.4	34.0	-0.0
53	53.41	-1.89	11.1	35.0	-0.0
54	53.41	79.41	11.2	35.0	-0.8
Intensite	-0.48
33	56.1	-11.91	11.6	35.0	0.0
34	56.1	4.18	11.7	38.0	-0.8
35	56.1	2.77	11.7	37.0	1.6
36	56.1	3.37	11.8	38.0	0.0
37	56.1	-22.2	12.0	38.0	-0.0
41	56.1	-1.25	11.5	37.0	0.8
42	56.1	-3.23	11.6	34.0	-0.0
43	56.1	10.24	11.5	35.0	-1.6
44	56.1	87.67	11.6	34.0	1.6
51	56.1	-0.2	11.7	36.0	-0.8
52	56.1	-2.66	11.4	34.0	-0.0
53	56.1	-1.89	11.1	35.0	-0.0
54	56.1	79.41	11.2	35.0	-0.8
Intensite	-0.48
33	75.45	-11.91	11.6	35.0	0.8
34	75.45	4.09	11.6	38.0	-1.6
35	75.45	2.77	11.7	37.0	1.6
36	75.45	3.08	11.8	38.0	0.0
37	75.45	-21.32	12.0	38.0	-0.8
41	75.45	-1.25	11.5	37.0	0.8
42	75.45	-3.23	11.6	35.0	-0.0
43	75.45	10.24	11.5	35.0	-1.6
44	75.45	87.67	11.6	35.0	1.6
51	75.45	-0.2	11.7	36.0	-0.8
52	75.45	-2.75	11.4	35.0	-0.8
53	75.45	-1.8	11.1	35.0	0.8
54	75.45	79.49	11.2	35.0	-0.0
Intensite	-0.71
33	76.15	-11.82	11.6	35.0	0.8
34	76.15	4.0	11.6	38.0	6.3
35	76.15	2.77	11.7	37.0	1.6
36	76.15	3.37	11.8	38.0	0.0
37	76.15	-21.32	12.0	38.0	-0.0
41	76.15	-21.38	11.5	37.0	10.8
42	76.15	0.73	11.6	35.0	-3.5
43	76.15	7.16	11.5	35.0	3.5
44	76.15	76.51	11.6	35.0	5.9
51	76.15	-19.1	11.7	36.0	10.0
52	76.15	-3.8	11.4	35.0	1.8
53	76.15	0.31	11.1	35.0	-2.6
54	76.15	70.18	11.2	35.0	6.5
Intensite	-0.86
33	76.85	-11.82	11.5	35.0	0.8
34	76.85	2.77	11.6	38.0	13.3
35	76.85	2.77	11.7	37.0	1.6
36	76.85	3.37	11.8	38.0	0.0
37	76.85	-21.32	12.0	38.0	-0.0
41	76.85	-65.16	11.5	37.0	23.3
42	76.85	9.78	11.5	35.0	-4.4
43	76.85	-0.57	11.4	35.0	3.5
44	76.85	52.07	11.5	35.0	7.4
51	76.85	-60.42	11.6	36.0	20.1
52	76.85	-6.79	11.3	35.0	1.0
53	76.85	5.67	10.9	35.0	-1.9
54	76.85	49.08	11.0	35.0	8.0
Intensite	-0.56
33	88.22	-11.74	11.5	35.0	1.6
34	88.22	0.75	11.6	38.0	14.9
35	88.22	2.86	11.7	37.0	2.3
36	88.22	3.37	11.8	39.0	0.0
37	88.22	-21.32	12.0	38.0	-0.0
41	88.22	-126.88	11.5	37.0	8.6
42	88.22	22.79	11.6	35.0	2.3
43	88.22	-11.12	11.4	35.0	1.6
44	88.22	17.87	11.6	35.0	0.8
51	88.22	-121.34	11.7	37.0	10.2
52	88.22	-11.45	11.4	35.0	-1.6
53	88.22	12.7	11.0	35.0	-1.6
54	88.22	19.45	11.1	35.0	-0.0
Intensite	rate
33	88.92	-11.74	11.5	35.0	1.6
34	88.92	0.84	11.6	38.0	15.6
35	88.92	2.86	11.7	37.0	2.3
36	88.92	3.37	11.8	39.0	0.0
37	88.92	-21.32	12.0	38.0	-0.0
41	88.92	-120.99	11.5	37.0	3.2
42	88.92	34.66	11.6	35.0	-0.5
43	88.92	-10.33	11.4	35.0	-3.1
44	88.92	30.35	11.6	35.0	-2.2
51	88.92	-115.45	11.7	37.0	6.4
52	88.92	-24.99	11.4	35.0	2.2
53	88.92	10.42	11.0	35.0	1.9
54	88.92	31.58	11.1	35.0	-3.6
Intensite	rate
33	89.62	-11.74	11.5	35.0	1.6
34	89.62	0.75	11.6	38.0	14.9
35	89.62	2.86	11.7	37.0	2.3
36	89.62	3.37	11.8	39.0	0.0
37	89.62	-21.32	12.0	38.0	-0.0
41	89.62	-107.98	11.5	37.0	1.7
42	89.62	59.36	11.5	35.0	0.3
43	89.62	-7.96	11.4	35.0	-3.1
44	89.62	56.9	11.5	35.0	-2.1
51	89.62	-102.97	11.7	37.0	3.3
52	89.62	-53.38	11.4	35.0	1.5
53	89.62	5.05	11.0	35.0	1.9
54	89.62	57.16	11.0	35.0	-2.1
Intensite	-0.48
33	93.8	-11.74	11.5	35.0	1.6
34	93.8	0.75	11.6	38.0	14.9
35	93.8	2.86	11.7	37.0	2.3
36	93.8	3.37	11.8	39.0	0.0
37	93.8	-21.03	12.0	38.0	-0.0
41	93.8	-90.04	11.5	37.0	-2.3
42	93.8	92.42	11.5	35.0	1.6
43	93.8	-4.35	11.4	35.0	-2.3
44	93.8	90.31	11.5	35.0	2.3
51	93.8	-85.56	11.7	37.0	1.6
52	93.8	-90.4	11.4	35.0	2.3
53	93.8	-2.42	11.1	35.0	1.6
54	93.8	90.22	11.2	36.0	2.3
Intensite	-0.64
33	94.5	-11.74	11.5	35.0	1.6
34	94.5	0.75	11.6	38.0	14.9
35	94.5	2.77	11.7	37.0	1.6
36	94.5	3.37	11.8	39.0	0.0
37	94.5	-21.32	12.0	38.0	-0.0
41	94.5	-74.04	11.5	37.0	-2.3
42	94.5	76.42	11.6	35.0	0.2
43	94.5	-1.89	11.4	35.0	-4.1
44	94.5	90.31	11.6	35.0	2.3
51	94.5	-70.62	11.7	37.0	-0.1
52	94.5	-75.89	11.4	35.0	-1.5
53	94.5	-2.51	11.1	35.0	0.8
54	94.5	88.73	11.1	36.0	7.8
Intensite	-0.56
33	95.2	-11.74	11.5	35.0	1.6
34	95.2	0.75	11.6	38.0	14.9
35	95.2	2.86	11.7	37.0	2.3
36	95.2	3.37	11.8	39.0	0.0
37	95.2	-21.32	12.0	38.0	-0.0
41	95.2	-41.25	11.5	37.0	1.5
42	95.2	43.98	11.5	35.0	-2.2
43	95.2	3.47	11.4	35.0	-3.4
44	95.2	90.31	11.6	35.0	2.3
51	95.2	-39.93	11.7	37.0	0.1
52	95.2	-45.74	11.4	35.0	0.1
53	95.2	-2.42	11.0	35.0	1.6
54	95.2	84.68	11.1	35.0	4.9
Intensite	-0.48
33	104.74	-11.74	11.5	35.0	1.6
34	104.74	0.75	11.6	39.0	14.9
35	104.74	2.86	11.7	37.0	2.3
36	104.74	3.37	11.8	39.0	0.0
37	104.74	-21.32	12.0	38.0	-0.0
41	104.74	1.65	11.5	37.0	-1.6
42	104.74	0.2	11.6	35.0	-1.6
43	104.74	10.51	11.4	35.0	-1.6
44	104.74	90.13	11.6	35.0	0.8
51	104.74	2.0	11.7	37.0	-1.6
52	104.74	-4.95	11.4	35.0	0.8
53	104.74	-2.42	11.0	35.0	1.6
54	104.74	79.76	11.1	35.0	1.6
Intensite	-0.64
33	105.45	-11.74	11.5	35.0	1.6
34	105.45	0.75	11.6	39.0	14.9
35	105.45	2.86	11.7	37.0	2.3
36	105.45	3.37	11.8	39.0	0.0
37	105.45	-21.32	12.0	38.0	-0.0
41	105.45	-13.74	11.5	37.0	6.3
42	105.45	15.58	11.6	35.0	-7.9
43	105.45	8.31	11.4	35.0	2.6
44	105.45	90.22	11.6	35.0	1.6
51	105.45	-12.59	11.7	37.0	5.5
52	105.45	-19.45	11.4	35.0	7.7
53	105.45	-2.51	11.0	35.0	0.8
54	105.45	81.43	11.1	35.0	0.4
Intensite	-0.79
33	106.15	-11.74	11.5	35.0	1.6
34	106.15	0.75	11.6	39.0	14.9
35	106.15	2.77	11.7	37.0	1.6
36	106.15	3.37	11.8	39.0	0.0
37	106.15	-21.32	12.0	38.0	-0.0
41	106.15	-44.77	11.5	37.0	11.0
42	106.15	46.18	11.6	35.0	-12.6
43	106.15	3.21	11.4	35.0	3.3
44	106.15	90.22	11.6	35.0	1.6
51	106.15	-41.69	11.7	37.0	10.9
52	106.15	-48.46	11.4	35.0	13.2
53	106.15	-2.51	11.0	35.0	0.8
54	106.15	85.12	11.1	35.0	-1.0
Intensite	-0.48
33	115.23	-11.74	11.5	36.0	1.6
34	115.23	0.75	11.6	39.0	14.9
35	115.23	2.86	11.7	38.0	2.3
36	115.23	3.67	11.8	39.0	0.0
37	115.23	-21.32	12.0	38.0	-0.0
41	115.23	-89.69	11.5	37.0	0.8
42	115.23	92.42	11.6	35.0	1.6
43	115.23	-3.82	11.4	35.0	2.3
44	115.23	90.31	11.6	35.0	2.3
51	115.23	-85.47	11.7	37.0	2.3
52	115.23	-90.4	11.4	35.0	2.3
53	115.23	-2.51	11.0	35.0	0.8
54	115.23	90.22	11.1	36.0	2.3
Intensite	-0.79
33	115.93	-11.74	11.5	36.0	1.6
34	115.93	0.75	11.6	39.0	14.9
35	115.93	2.86	11.7	38.0	2.3
36	115.93	3.37	11.8	39.0	0.0
37	115.93	-21.32	12.0	38.0	-0.0
41	115.93	-95.85	11.5	37.0	5.4
42	115.93	80.73	11.6	35.0	5.2
43	115.93	-4.88	11.4	35.0	4.7
44	115.93	78.0	11.6	35.0	5.3
51	115.93	-91.45	11.7	37.0	7.6
52	115.93	-77.21	11.4	35.0	-4.5
